sueldo_id,empleado_id,periodo,monto,moneda,tipo
S001677,E1060,Jul 2025,4838.67,USD,normal
S001678,E1060,2025-08-01,4784.85,USD,normal
S001679,E1060,01/09/2025,5200.66,USD,normal
S001680,E1060,Oct 2025,5227.16,USD,normal
S001681,E1060,Nov 2025,5171.71,USD,normal
S001682,E1060,2025-12-01,4850.03,USD,normal
S001683,E1061,Jan 2023,4342.43,USD,normal
S001684,E1061,Feb 2023,4462.24,USD,normal
S001685,E1061,2023-03-01,4521.15,USD,normal
S001686,E1061,2023-04-01,4343.97,USD,normal
S001687,E1061,2023/05/01,4509.48,USD,normal
S001688,E1061,Jun 2023,4160.87,USD,normal
S001689,E1061,Jul 2023,4355.7,USD,normal
S001690,E1061,2023-08-01,4556.49,USD,normal
S001691,E1061,Sep 2023,4462.77,USD,normal
S001692,E1061,01/10/2023,4437.12,USD,normal
S001693,E1061,01/11/2023,4183.86,USD,normal
S001694,E1061,2023-12-01,4470.71,USD,normal
S001695,E1061,2024/01/01,4804.99,USD,normal
S001696,E1061,Feb 2024,4990.31,USD,normal
S001697,E1061,2024-03-01,4772.1,USD,normal
S001698,E1061,2024-04-01,2587.63,USD,bonus
S001699,E1061,2024/05/01,4768.81,USD,normal
S001700,E1061,01/06/2024,4997.33,USD,ajuste
S001701,E1061,Jul 2024,4619.82,USD,normal
S001702,E1061,01/08/2024,4749.42,USD,normal
S001703,E1061,2024/09/01,A confirmar,USD,normal
S001704,E1061,2024/10/01,4679.85,USD,normal
S001705,E1061,01/11/2024,4760.4,USD,normal
S001706,E1061,2024/12/01,4993.93,USD,normal
S001707,E1061,Jan 2025,5169.47,USD,normal
S001708,E1061,Feb 2025,5129.81,USD,ajuste
S001709,E1061,2025/03/01,5503.57,USD,normal
S001710,E1061,2025-04-01,$5204.09,USD,normal
S001711,E1061,2025/05/01,5467.67,USD,normal
S001712,E1061,2025-06-01,5421.55,USD,normal
S001713,E1061,2025/07/01,5383.71,USD,normal
S001714,E1061,2025-08-01,5617.94,USD,normal
S001715,E1061,Sep 2025,5218.72,USD,ajuste
S001716,E1061,2025-10-01,5258.55,USD,normal
S001717,E1061,Nov 2025,5196.5,USD,normal
S001718,E1061,01/12/2025,5463.66,USD,normal
S001719,E1062,2023-11-01,5066.76,USD,normal
S001720,E1062,2023-12-01,4769.87,USD,normal
S001721,E1062,2024/01/01,3087.0,USD,bonus
S001722,E1062,2024/02/01,5671.26,USD,normal
S001723,E1062,Mar 2024,5283.15,USD,normal
S001724,E1062,01/04/2024,5251.49,USD,normal
S001725,E1062,2024-05-01,5359.52,USD,normal
S001726,E1062,Jun 2024,5445.74,USD,normal
S001727,E1062,2024-07-01,5551.38,USD,normal
S001728,E1062,01/08/2024,5328.87,USD,normal
S001729,E1062,Sep 2024,5610.3,USD,normal
S001730,E1062,01/10/2024,A confirmar,USD,normal
S001731,E1062,01/11/2024,5513.91,USD,normal
S001732,E1062,01/12/2024,5544.42,USD,normal
S001733,E1062,01/01/2025,5738.05,USD,normal
S001734,E1062,Feb 2025,5931.22,USD,normal
S001735,E1062,Mar 2025,6126.13,USD,normal
S001736,E1062,01/04/2025,5811.1,USD,normal
S001737,E1062,01/05/2025,5970.42,USD,normal
S001738,E1062,2025/06/01,5848.75,USD,normal
S001739,E1062,2025/07/01,5688.28,USD,normal
S001740,E1062,2025/08/01,5748.3,USD,normal
S001741,E1062,2025/09/01,5594.32,USD,normal
S001742,E1062,2025/10/01,5742.97,USD,normal
S001743,E1062,2025-11-01,6018.77,USD,normal
S001744,E1062,2025-12-01,5916.54,USD,normal
S001745,E1063,2023-12-01,5349.35,USD,normal
S001746,E1063,2024/01/01,6100.13,USD,normal
S001747,E1063,2024/02/01,5826.19,USD,normal
S001748,E1063,2024-03-01,5617.39,USD,normal
S001749,E1063,01/04/2024,5783.46,USD,normal
S001750,E1063,2024/05/01,5678.53,USD,normal
S001751,E1063,2024-06-01,6114.2,USD,normal
S001752,E1063,01/07/2024,5617.47,USD,normal
S001753,E1063,Aug 2024,5962.97,USD,normal
S001754,E1063,01/09/2024,5767.28,USD,normal
S001755,E1063,2024-10-01,5777.42,USD,normal
S001756,E1063,01/11/2024,6141.15,USD,normal
S001757,E1063,2024-12-01,5825.51,USD,normal
S001758,E1063,2025/02/01,5869.38,USD,normal
S001759,E1063,2025-03-01,5977.26,USD,normal
S001760,E1063,2025/04/01,5655.07,USD,normal
S001761,E1063,2025-05-01,6054.36,USD,normal
S001762,E1063,Jul 2025,5694.44,USD,normal
S001763,E1063,2025/10/01,5937.43,USD,normal
S001764,E1063,2025/11/01,5877.81,USD,normal
S001765,E1063,2025-12-01,5667.56,USD,normal
S001766,E1064,2025-01-01,4755.3,USD,normal
S001767,E1064,2025/02/01,4930.22,USD,normal
S001768,E1064,2025-03-01,4550.33,USD,normal
S001769,E1064,Apr 2025,4869.7,USD,normal
S001770,E1064,01/05/2025,4613.61,USD,normal
S001771,E1064,2025/06/01,4835.17,USD,normal
S001772,E1064,01/07/2025,4890.49,USD,normal
S001773,E1064,01/08/2025,4697.91,USD,normal
S001774,E1064,01/09/2025,4695.12,USD,ajuste
S001775,E1064,2025/10/01,4591.22,USD,normal
S001776,E1064,Nov 2025,4968.59,USD,normal
S001777,E1064,2025/12/01,4938.64,USD,normal
S001778,E1065,01/09/2024,5120.27,USD,normal
S001779,E1065,Oct 2024,5133.52,USD,normal
S001780,E1065,2024/11/01,5325.02,USD,normal
S001781,E1065,2024/12/01,$5132.07,USD,normal
S001782,E1065,01/01/2025,5866.69,USD,normal
S001783,E1065,2025-02-01,5387.57,USD,normal
S001784,E1065,Mar 2025,5609.14,USD,normal
S001785,E1065,2025/04/01,5556.05,USD,normal
S001786,E1065,2025-05-01,5522.11,USD,normal
S001787,E1065,01/06/2025,5157.07,USD,bonus
S001788,E1065,2025-07-01,5787.61,USD,normal
S001789,E1065,Aug 2025,5358.04,USD,normal
S001790,E1065,01/09/2025,5582.36,USD,normal
S001791,E1065,2025/10/01,5349.81,USD,normal
S001792,E1065,Nov 2025,5528.57,USD,normal
S001793,E1065,Dec 2025,5497.39,USD,normal
S001794,E1066,2024-10-01,5560.27,USD,normal
S001795,E1066,2024/11/01,5486.15,USD,normal
S001796,E1066,2024-12-01,5237.88,USD,normal
S001797,E1066,2025/01/01,6014.3,USD,normal
S001798,E1066,2025-02-01,5971.01,USD,normal
S001799,E1066,Mar 2025,6392.58,USD,normal
S001800,E1066,Apr 2025,6037.76,USD,normal
S001801,E1066,2025-05-01,6349.04,USD,normal
S001802,E1066,01/06/2025,6098.59,USD,normal
S001803,E1066,2025-07-01,6187.64,USD,normal
S001804,E1066,2025-09-01,6454.18,USD,normal
S001805,E1067,2024-10-01,6245.06,USD,normal
S001806,E1067,2024-11-01,6111.0,USD,normal
S001807,E1067,01/12/2024,6300.6,USD,normal
S001808,E1067,Jan 2025,6589.47,USD,normal
S001809,E1067,01/02/2025,6522.93,USD,normal
S001810,E1067,2025/03/01,6574.3,USD,normal
S001811,E1067,01/04/2025,6748.34,USD,normal
S001812,E1067,01/05/2025,6758.38,USD,normal
S001813,E1067,Jun 2025,6855.38,USD,normal
S001814,E1067,Jul 2025,6954.91,USD,normal
S001815,E1067,2025-08-01,6711.07,USD,normal
S001816,E1067,2025/09/01,6716.13,USD,normal
S001817,E1067,2025-10-01,6792.34,USD,normal
S001818,E1067,01/11/2025,7002.83,USD,normal
S001819,E1067,Dec 2025,6463.65,USD,normal
S001820,E1068,2023/01/01,2349.72,USD,normal
S001821,E1068,01/02/2023,2273.22,USD,normal
S001822,E1068,Mar 2023,2319.94,USD,normal
S001823,E1068,2023-04-01,2378.33,USD,normal
S001824,E1068,01/05/2023,1172.16,USD,bonus
S001825,E1068,01/06/2023,1365.79,USD,bonus
S001826,E1068,01/07/2023,1492.08,USD,bonus
S001827,E1068,01/08/2023,2165.47,USD,normal
S001828,E1068,01/09/2023,2207.35,USD,normal
S001829,E1068,Oct 2023,A confirmar,USD,normal
S001830,E1068,2023/11/01,2188.05,USD,normal
S001831,E1068,01/12/2023,2354.76,USD,normal
S001832,E1068,Jan 2024,2473.04,USD,normal
S001833,E1068,2024/02/01,2547.76,USD,normal
S001834,E1068,2024-03-01,2687.83,USD,normal
S001835,E1068,Apr 2024,$2533.52,USD,normal
S001836,E1068,2024-05-01,2540.98,USD,normal
S001837,E1068,2024/06/01,2492.99,USD,normal
S001838,E1068,Jul 2024,2477.46,USD,normal
S001839,E1068,2024/08/01,2684.83,USD,normal
S001840,E1068,2024-09-01,2466.09,USD,normal
S001841,E1068,2024-10-01,2542.6,USD,normal
S001842,E1068,2024-11-01,2614.94,USD,normal
S001843,E1068,Dec 2024,2636.78,USD,normal
S001844,E1068,Jan 2025,3021.16,USD,normal
S001845,E1068,2025-02-01,3039.61,USD,normal
S001846,E1068,2025-03-01,2868.85,USD,normal
S001847,E1068,2025/04/01,1738.14,USD,bonus
S001848,E1068,2025/05/01,3009.46,USD,normal
S001849,E1068,Jun 2025,2830.78,USD,normal
S001850,E1068,Jul 2025,2835.11,USD,normal
S001851,E1068,2025-08-01,2942.15,USD,normal
S001852,E1068,2025-09-01,2829.71,USD,normal
S001853,E1068,Oct 2025,2900.77,USD,normal
S001854,E1068,2025/11/01,3024.23,USD,normal
S001855,E1068,2025-12-01,2934.42,USD,normal
S001856,E1069,2023/04/01,4341.89,USD,normal
S001857,E1069,2023-05-01,4330.17,USD,normal
S001858,E1069,Jun 2023,4105.67,USD,normal
S001859,E1069,2023-07-01,4360.72,USD,normal
S001860,E1069,01/08/2023,4209.58,USD,normal
S001861,E1069,Sep 2023,4409.88,USD,normal
S001862,E1069,01/10/2023,4200.0,USD,normal
S001863,E1069,2023-11-01,4293.42,USD,normal
S001864,E1069,Dec 2023,4051.47,USD,normal
S001865,E1069,2024/01/01,4670.41,USD,normal
S001866,E1069,2024/02/01,4542.92,USD,normal
S001867,E1069,01/03/2024,4641.27,USD,normal
S001868,E1069,2024-04-01,4789.34,USD,normal
S001869,E1069,May 2024,4491.06,USD,normal
S001870,E1069,01/06/2024,4611.27,USD,normal
S001871,E1069,2024-07-01,4594.68,USD,normal
S001872,E1069,2024/08/01,4852.9,USD,normal
S001873,E1069,2024-09-01,4788.13,USD,normal
S001874,E1069,01/10/2024,4528.9,USD,normal
S001875,E1069,Nov 2024,4649.52,USD,ajuste
S001876,E1069,Dec 2024,4542.81,USD,normal
S001877,E1069,2025/01/01,5220.74,USD,normal
S001878,E1069,2025/02/01,5040.5,USD,normal
S001879,E1069,Mar 2025,4894.77,USD,normal
S001880,E1069,2025/04/01,4943.69,USD,normal
S001881,E1069,01/05/2025,5211.81,USD,normal
S001882,E1069,2025/06/01,5186.94,USD,normal
S001883,E1069,2025/07/01,5186.28,USD,normal
S001884,E1069,2025/08/01,5202.78,USD,normal
S001885,E1069,Sep 2025,4976.17,USD,normal
S001886,E1069,01/10/2025,5260.18,USD,normal
S001887,E1069,2025/11/01,4999.67,USD,normal
S001888,E1069,01/12/2025,5017.64,USD,normal
S001889,E1070,01/01/2023,3167.94,USD,normal
S001890,E1070,2023/02/01,3302.42,USD,normal
S001891,E1070,2023/03/01,3083.87,USD,normal
S001892,E1070,2023-04-01,3291.85,USD,normal
S001893,E1070,2023-05-01,3322.74,USD,normal
S001894,E1070,2023/06/01,3270.53,USD,normal
S001895,E1070,2023-07-01,3305.43,USD,normal
S001896,E1070,01/08/2023,3106.94,USD,normal
S001897,E1070,2023-09-01,3268.08,USD,normal
S001898,E1070,Oct 2023,3305.12,USD,normal
S001899,E1070,Nov 2023,3286.62,USD,normal
S001900,E1070,01/12/2023,3154.14,USD,normal
S001901,E1070,Jan 2024,3557.41,USD,normal
S001902,E1070,01/02/2024,3567.12,USD,normal
S001903,E1070,2024-03-01,3529.87,USD,normal
S001904,E1070,Apr 2024,3312.34,USD,normal
S001905,E1070,01/05/2024,3449.46,USD,ajuste
S001906,E1070,Jun 2024,3482.63,USD,normal
S001907,E1070,2024/07/01,3611.36,USD,normal
S001908,E1070,Aug 2024,3637.89,USD,normal
S001909,E1070,2024-09-01,3520.08,USD,normal
S001910,E1070,2024-10-01,3625.96,USD,normal
S001911,E1070,01/11/2024,3490.65,USD,normal
S001912,E1070,Dec 2024,3526.26,USD,normal
S001913,E1070,2025-01-01,2132.54,USD,bonus
S001914,E1070,01/02/2025,4068.62,USD,normal
S001915,E1070,2025/03/01,4026.1,USD,normal
S001916,E1070,01/04/2025,3863.25,USD,normal
S001917,E1070,May 2025,3805.98,USD,normal
S001918,E1070,2025/06/01,3983.28,USD,normal
S001919,E1070,2025-07-01,4065.76,USD,normal
S001920,E1070,01/08/2025,3831.6,USD,normal
S001921,E1070,2025-09-01,3923.41,USD,normal
S001922,E1070,2025/10/01,3986.31,USD,normal
S001923,E1070,01/11/2025,3860.58,USD,normal
S001924,E1070,Dec 2025,4008.57,USD,normal
S001925,E1071,2024/11/01,1393.08,USD,normal
S001926,E1071,2024/12/01,1350.14,USD,normal
S001927,E1071,2025/01/01,1522.49,USD,normal
S001928,E1071,2025-02-01,1538.2,USD,normal
S001929,E1071,2025/03/01,1558.26,USD,normal
S001930,E1071,01/04/2025,1598.09,USD,normal
S001931,E1071,01/05/2025,1534.74,USD,normal
S001932,E1071,2025/06/01,1311.9,USD,bonus
S001933,E1071,Jul 2025,1582.37,USD,normal
S001934,E1071,Aug 2025,1639.06,USD,normal
S001935,E1071,2025/09/01,1573.67,USD,normal
S001936,E1071,2025/10/01,1529.68,USD,normal
S001937,E1071,Nov 2025,1540.58,USD,normal
S001938,E1071,Dec 2025,1632.98,USD,normal
S001939,E1072,Jan 2023,1112287.45,ARS,normal
S001940,E1072,2023/02/01,1116716.36,ARS,normal
S001941,E1072,2023/03/01,1106688.01,ARS,normal
S001942,E1072,2023-04-01,1069677.85,ARS,normal
S001943,E1072,2023-05-01,1166390.94,ARS,normal
S001944,E1072,2023/06/01,1172385.67,ARS,normal
S001945,E1072,2023-07-01,1127280.23,ARS,normal
S001946,E1072,Aug 2023,1136970.98,ARS,normal
S001947,E1072,Sep 2023,1160473.63,ARS,normal
S001948,E1072,01/10/2023,1146659.47,ARS,normal
S001949,E1072,Nov 2023,1100304.07,ARS,normal
S001950,E1072,2023/12/01,1076377.64,ARS,normal
S001951,E1072,Jan 2024,A confirmar,ARS,normal
S001952,E1072,Feb 2024,1208670.98,ARS,normal
S001953,E1072,2024-03-01,1285041.51,ARS,normal
S001954,E1072,2024-04-01,1272030.35,ARS,normal
S001955,E1072,2024-05-01,1228807.31,ARS,normal
S001956,E1072,01/06/2024,1261826.24,ARS,normal
S001957,E1072,2024/07/01,1247690.69,ARS,normal
S001958,E1072,2024/08/01,A confirmar,ARS,normal
S001959,E1072,Sep 2024,1258765.42,ARS,normal
S001960,E1072,01/10/2024,1272106.66,ARS,normal
S001961,E1072,01/11/2024,1316226.5,ARS,normal
S001962,E1072,2024-12-01,1217396.43,ARS,normal
S001963,E1072,01/01/2025,844420.27,ARS,bonus
S001964,E1072,01/02/2025,1336265.16,ARS,ajuste
S001965,E1072,2025-03-01,1433936.12,ARS,normal
S001966,E1072,01/04/2025,1406416.63,ARS,normal
S001967,E1072,2025/05/01,1332510.68,ARS,normal
S001968,E1072,2025-06-01,1373845.48,ARS,ajuste
S001969,E1072,Jul 2025,932484.15,ARS,bonus
S001970,E1072,2025/08/01,1373873.88,ARS,normal
S001971,E1072,2025/09/01,1305275.04,ARS,normal
S001972,E1072,2025-10-01,1434120.8,ARS,normal
S001973,E1072,2025-11-01,1441531.13,ARS,normal
S001974,E1072,Dec 2025,1306455.0,ARS,normal
S001975,E1073,2023-04-01,3958.75,USD,normal
S001976,E1073,2023-05-01,4198.03,USD,normal
S001977,E1073,2023/06/01,4006.1,USD,normal
S001978,E1073,01/07/2023,4098.35,USD,normal
S001979,E1073,2023-08-01,4245.81,USD,normal
S001980,E1073,Sep 2023,4051.33,USD,normal
S001981,E1073,Oct 2023,4206.62,USD,normal
S001982,E1073,2023/11/01,3945.25,USD,normal
S001983,E1073,01/12/2023,4101.05,USD,normal
S001984,E1073,2024/01/01,4273.32,USD,normal
S001985,E1073,2024-02-01,4440.42,USD,normal
S001986,E1073,Mar 2024,4300.95,USD,normal
S001987,E1073,01/04/2024,4463.82,USD,normal
S001988,E1073,2024-05-01,4307.39,USD,normal
S001989,E1073,01/06/2024,4518.42,USD,normal
S001990,E1073,2024/07/01,4390.49,USD,normal
S001991,E1073,01/08/2024,4638.39,USD,normal
S001992,E1073,2024-09-01,4572.64,USD,normal
S001993,E1073,01/10/2024,A confirmar,USD,normal
S001994,E1073,01/11/2024,4616.85,USD,normal
S001995,E1073,Dec 2024,4459.82,USD,normal
S001996,E1073,2025/01/01,5111.62,USD,ajuste
S001997,E1073,Feb 2025,4764.09,USD,normal
S001998,E1073,2025/03/01,5021.15,USD,normal
S001999,E1073,Apr 2025,5045.13,USD,normal
S002000,E1073,01/05/2025,5098.01,USD,normal
S002001,E1073,Jun 2025,4686.61,USD,normal
S002002,E1073,2025-07-01,4897.56,USD,normal
S002003,E1073,01/08/2025,5027.5,USD,normal
S002004,E1073,Sep 2025,4724.81,USD,normal
S002005,E1073,2025-10-01,4886.49,USD,normal
S002006,E1073,01/11/2025,5089.44,USD,normal
S002007,E1073,01/12/2025,4937.03,USD,normal
S002008,E1074,Jan 2023,5069.57,USD,bonus
S002009,E1074,2023/02/01,5396.01,USD,normal
S002010,E1074,2023-03-01,5695.21,USD,normal
S002011,E1074,2023-04-01,5297.25,USD,normal
S002012,E1074,01/05/2023,5632.08,USD,normal
S002013,E1074,01/06/2023,5506.03,USD,normal
S002014,E1074,2023-07-01,5163.26,USD,bonus
S002015,E1074,01/08/2023,5295.65,USD,normal
S002016,E1074,Sep 2023,5247.34,USD,normal
S002017,E1074,2023/10/01,5310.03,USD,normal
S002018,E1074,2023-11-01,5431.26,USD,normal
S002019,E1074,2023-12-01,5660.89,USD,normal
S002020,E1074,2024/01/01,6034.35,USD,normal
S002021,E1074,Feb 2024,6281.25,USD,normal
S002022,E1074,2024/03/01,6104.13,USD,normal
S002023,E1074,Apr 2024,5851.99,USD,normal
S002024,E1074,May 2024,6083.42,USD,normal
S002025,E1074,01/06/2024,6166.59,USD,normal
S002026,E1074,2024/07/01,5843.34,USD,normal
S002027,E1074,2024/08/01,5994.85,USD,normal
S002028,E1074,2024-09-01,6068.88,USD,normal
S002029,E1074,2024/10/01,5900.15,USD,normal
S002030,E1074,2024/11/01,6071.51,USD,normal
S002031,E1074,2024/12/01,6246.9,USD,normal
S002032,E1074,2025-01-01,6577.95,USD,normal
S002033,E1074,Feb 2025,6269.81,USD,normal
S002034,E1074,Mar 2025,6590.31,USD,normal
S002035,E1074,Apr 2025,6606.3,USD,normal
S002036,E1074,May 2025,6526.02,USD,normal
S002037,E1074,2025/06/01,6090.62,USD,normal
S002038,E1074,01/07/2025,6448.17,USD,normal
S002039,E1074,2025/08/01,6039.22,USD,normal
S002040,E1074,Sep 2025,6223.26,USD,normal
S002041,E1074,Oct 2025,6257.94,USD,normal
S002042,E1074,Nov 2025,6052.47,USD,normal
S002043,E1074,01/12/2025,6458.82,USD,normal
S002044,E1075,2023/01/01,423835.93,ARS,normal
S002045,E1075,01/02/2023,413587.54,ARS,normal
S002046,E1075,Mar 2023,396104.19,ARS,bonus
S002047,E1075,2023-04-01,408174.16,ARS,normal
S002048,E1075,01/05/2023,399844.08,ARS,ajuste
S002049,E1075,01/06/2023,408216.46,ARS,normal
S002050,E1075,2023/07/01,311282.64,ARS,bonus
S002051,E1075,2023/08/01,416043.93,ARS,normal
S002052,E1075,Sep 2023,430082.41,ARS,ajuste
S002053,E1075,01/10/2023,436515.1,ARS,normal
S002054,E1075,01/11/2023,390331.64,ARS,bonus
S002055,E1075,2023/12/01,437246.53,ARS,normal
S002056,E1075,01/01/2024,443443.75,ARS,normal
S002057,E1075,2024/02/01,455621.96,ARS,normal
S002058,E1075,2024/03/01,428754.62,ARS,ajuste
S002059,E1075,01/04/2024,466823.44,ARS,normal
S002060,E1075,2024-05-01,281873.27,ARS,bonus
S002061,E1075,2024/06/01,470208.18,ARS,normal
S002062,E1075,Jul 2024,458137.26,ARS,normal
S002063,E1075,Aug 2024,446091.31,ARS,normal
S002064,E1075,2024-09-01,461730.37,ARS,normal
S002065,E1075,01/10/2024,446387.12,ARS,normal
S002066,E1075,01/11/2024,461926.45,ARS,normal
S002067,E1075,Dec 2024,460568.71,ARS,normal
S002068,E1075,2025/01/01,509716.18,ARS,normal
S002069,E1075,Feb 2025,499175.81,ARS,normal
S002070,E1075,01/03/2025,515501.88,ARS,normal
S002071,E1075,2025-04-01,523108.01,ARS,normal
S002072,E1075,2025-05-01,490794.06,ARS,normal
S002073,E1075,2025-06-01,A confirmar,ARS,normal
S002074,E1075,Jul 2025,491167.96,ARS,normal
S002075,E1075,01/08/2025,521749.47,ARS,normal
S002076,E1075,01/09/2025,524961.6,ARS,normal
S002077,E1075,01/10/2025,526156.9,ARS,normal
S002078,E1075,2025-11-01,521811.86,ARS,normal
S002079,E1075,01/12/2025,507736.74,ARS,normal
S002080,E1076,Jan 2023,2075.48,USD,normal
S002081,E1076,2023/02/01,2125.69,USD,normal
S002082,E1076,01/03/2023,2095.03,USD,normal
S002083,E1076,Apr 2023,2129.01,USD,normal
S002084,E1076,2023-05-01,2223.44,USD,normal
S002085,E1076,2023/06/01,2238.12,USD,normal
S002086,E1076,01/07/2023,2071.22,USD,normal
S002087,E1076,2023/08/01,2123.16,USD,normal
S002088,E1076,Sep 2023,2173.16,USD,normal
S002089,E1076,2023-10-01,2189.15,USD,normal
S002090,E1076,01/11/2023,1706.2,USD,bonus
S002091,E1076,Dec 2023,2052.25,USD,normal
S002092,E1076,2024/01/01,2478.96,USD,normal
S002093,E1076,2024-02-01,2402.69,USD,normal
S002094,E1076,2024-03-01,2084.12,USD,bonus
S002095,E1076,2024-04-01,2461.64,USD,normal
S002096,E1076,2024-05-01,2537.42,USD,normal
S002097,E1076,01/06/2024,2392.93,USD,normal
S002098,E1076,2024-07-01,2516.35,USD,normal
S002099,E1076,2024/08/01,2375.27,USD,normal
S002100,E1076,Sep 2024,2387.82,USD,normal
S002101,E1076,01/10/2024,2404.22,USD,normal
S002102,E1076,2024/11/01,2464.93,USD,normal
S002103,E1076,2024-12-01,2480.26,USD,normal
S002104,E1076,Jan 2025,2590.06,USD,normal
S002105,E1076,Feb 2025,2266.88,USD,bonus
S002106,E1076,2025-03-01,2570.04,USD,normal
S002107,E1076,2025/04/01,2564.16,USD,normal
S002108,E1076,2025-05-01,2669.09,USD,normal
S002109,E1076,2025-06-01,2744.98,USD,normal
S002110,E1076,2025-07-01,2579.2,USD,normal
S002111,E1076,Aug 2025,2746.59,USD,ajuste
S002112,E1076,Sep 2025,2770.91,USD,normal
S002113,E1076,2025/10/01,2713.31,USD,normal
S002114,E1076,01/11/2025,2601.26,USD,normal
S002115,E1076,01/12/2025,2658.85,USD,normal
S002116,E1077,2024-12-01,4243.34,USD,normal
S002117,E1077,Jan 2025,4647.04,USD,normal
S002118,E1077,2025/02/01,A confirmar,USD,normal
S002119,E1077,2025-03-01,4751.62,USD,normal
S002120,E1077,2025-04-01,4827.58,USD,normal
S002121,E1077,2025/05/01,3081.56,USD,bonus
S002122,E1077,Jun 2025,4859.79,USD,normal
S002123,E1077,2025/07/01,4997.21,USD,normal
S002124,E1077,01/08/2025,4871.55,USD,normal
S002125,E1077,2025-09-01,4642.43,USD,normal
S002126,E1077,01/10/2025,4762.6,USD,normal
S002127,E1077,2025/11/01,4665.39,USD,normal
S002128,E1077,2025/12/01,4778.71,USD,normal
S002129,E1078,01/01/2023,4845.21,USD,normal
S002130,E1078,Feb 2023,5011.23,USD,normal
S002131,E1078,Mar 2023,4786.4,USD,normal
S002132,E1078,Apr 2023,4904.29,USD,normal
S002133,E1078,01/05/2023,4788.29,USD,normal
S002134,E1078,2023/06/01,4774.85,USD,normal
S002135,E1078,01/07/2023,4775.66,USD,normal
S002136,E1078,2023/08/01,4664.5,USD,normal
S002137,E1078,01/09/2023,4742.1,USD,normal
S002138,E1078,2023-10-01,4741.96,USD,normal
S002139,E1078,2023-11-01,4593.4,USD,normal
S002140,E1078,01/12/2023,4761.52,USD,normal
S002141,E1078,2024/01/01,5274.21,USD,normal
S002142,E1078,01/02/2024,5159.22,USD,normal
S002143,E1078,2024/03/01,5390.71,USD,normal
S002144,E1078,01/04/2024,5633.05,USD,normal
S002145,E1078,2024-05-01,5343.75,USD,normal
S002146,E1078,2024-06-01,5196.28,USD,normal
S002147,E1078,01/07/2024,5341.61,USD,normal
S002148,E1078,Aug 2024,5465.65,USD,normal
S002149,E1078,01/09/2024,5141.7,USD,normal
S002150,E1078,01/10/2024,5164.31,USD,normal
S002151,E1078,2024-11-01,5614.49,USD,normal
S002152,E1078,2024/12/01,5438.83,USD,normal
S002153,E1078,2025-01-01,6203.16,USD,normal
S002154,E1078,Feb 2025,5763.33,USD,normal
S002155,E1078,2025/03/01,5783.47,USD,normal
S002156,E1078,2025-04-01,6138.07,USD,normal
S002157,E1078,2025/05/01,6157.3,USD,normal
S002158,E1078,Jun 2025,5844.01,USD,normal
S002159,E1078,Jul 2025,5862.98,USD,normal
S002160,E1078,Aug 2025,5736.16,USD,normal
S002161,E1078,Sep 2025,5672.19,USD,normal
S002162,E1078,2025-10-01,5698.06,USD,normal
S002163,E1078,01/11/2025,5960.45,USD,normal
S002164,E1078,Dec 2025,5629.96,USD,normal
S002165,E1079,2023/01/01,1014444.39,ARS,normal
S002166,E1079,2023-02-01,989132.14,ARS,normal
S002167,E1079,2023-03-01,937153.81,ARS,normal
S002168,E1079,01/04/2023,996275.94,ARS,normal
S002169,E1079,2023/05/01,980991.07,ARS,normal
S002170,E1079,2023/06/01,998298.01,ARS,normal
S002171,E1079,01/07/2023,935208.4,ARS,normal
S002172,E1079,01/08/2023,954965.99,ARS,ajuste
S002173,E1079,Sep 2023,947511.38,ARS,normal
